Venue ID,Name,Category,Latitude,Longitude,Budget,Atmosphere,Taste,Cost_Performance,Service,Access
4dbcf8fc4b222080d39fe47c,Korean Restaurant e47c,Korean Restaurant,34.702675,135.50218,Medium,8,8,6,4,7
4dbcfc561e72b351cac1283a,Restaurant 283a,Restaurant,34.703183,135.496445,Low,4,4,4,8,4
4dbd289643a1d8504b9ed13f,Dessert Shop d13f,Dessert Shop,34.6943,135.487057,Medium,7,8,7,8,5
4dbd30b04df044e524f6384e,Italian Restaurant 384e,Italian Restaurant,34.698455,135.493913,Low,5,5,5,8,4
4dbd4a176e810768bf72c146,Food c146,Food,34.708542,135.526292,Medium,6,9,6,5,4
4dbd4de56e810768bf731078,Japanese Restaurant 1078,Japanese Restaurant,34.690217,135.514314,High,7,4,7,6,4
4dbd500e0437955ec049132e,Italian Restaurant 132e,Italian Restaurant,34.691491,135.507244,High,4,9,6,4,7
4dbe01b71e72b351cad859f9,Office 59f9,Office,34.686599,135.493687,High,4,7,5,4,7
4dbe1ed1cda109aa6cc39a58,Caf�� 9a58,Caf��,34.70727,135.499526,Medium,6,5,4,9,7
4dbe2558815439392fba82b3,Convenience Store 82b3,Convenience Store,34.69996,135.519756,Low,9,4,7,4,5
4dbe2ddb93a08f9274e6dc2f,Japanese Restaurant dc2f,Japanese Restaurant,34.700095,135.495973,Low,5,4,4,8,4
4dbe30d1cda109aa6cc4f875,School f875,School,34.704541,135.498719,Low,4,9,9,5,9
4dbe31c4a86e0e98a20c85e9,Multiplex 85e9,Multiplex,34.702742,135.495157,Low,4,6,4,8,7
4dbe79896e810768bf8dd35d,Caf�� d35d,Caf��,34.704068,135.498571,Low,5,9,6,7,6
4dbe826f4b222080d3c13ce4,Funeral Home 3ce4,Funeral Home,34.714344,135.513353,High,5,9,8,5,6
4dbe83de6e810768bf8e97a5,Italian Restaurant 97a5,Italian Restaurant,34.707381,135.4994,Medium,6,5,4,5,9
4dbea1100437955ec0690edb,Bar 0edb,Bar,34.697265,135.512464,Low,10,8,4,7,9
4dbf561143a147cd6ebf4ba7,Caf�� 4ba7,Caf��,34.703094,135.496016,Medium,9,9,4,7,5
4dbf699a93a0b5a15615e756,Italian Restaurant e756,Italian Restaurant,34.701433,135.496499,Low,4,9,7,7,4
4dbf6b030cb6f21c12730149,Restaurant 0149,Restaurant,34.705222,135.497315,Medium,9,4,6,9,4
4dbf97ee1e72dd48b1f601e8,Clothing Store 01e8,Clothing Store,34.703324,135.49638,Medium,5,9,8,9,6
4dbf9d0d93a0b5a15619c6e5,Furniture / Home Store c6e5,Furniture / Home Store,34.703024,135.496187,Medium,4,8,6,5,9
4dbfa5521e72dd48b1f6fce6,Chinese Restaurant fce6,Chinese Restaurant,34.703041,135.496123,Medium,8,4,4,5,6
4dbfcd77a86e2f4250b24798,Japanese Restaurant 4798,Japanese Restaurant,34.702784,135.501476,High,8,5,6,7,7
4dbfd54c4b2221ec2d6262fc,Wine Bar 62fc,Wine Bar,34.707486,135.512539,Medium,8,4,3,7,4
4dc01aa0f7b115b875d8a57f,Bar a57f,Bar,34.709298,135.513973,Low,6,6,8,6,4
4dc0b50822713750ba6cf00c,Garden f00c,Garden,34.703006,135.495179,High,6,8,7,9,8
4dc0c36e8877c00d6ac9c320,Farm c320,Farm,34.702576,135.49506,High,8,4,4,8,8
4dc0cba3fa764d03e9f06419,Plaza 6419,Plaza,34.701093,135.496588,Medium,5,5,7,8,6
4dc0dbe252b1877d85a735f4,Historic Site 35f4,Historic Site,34.685044,135.529296,Low,9,5,4,8,6
4dc0e1b552b1877d85a7ab05,Professional & Other Places ab05,Professional & Other Places,34.69879,135.496638,Medium,9,6,6,4,5
4dc0e92752b1877d85a8440a,Caf� 440a,Caf�,34.702548,135.496241,Medium,6,9,5,7,4
4dc0ec091838710f437169a1,Platform 69a1,Platform,34.702433,135.496026,Medium,5,5,6,9,6
4dc0ef22d4c07bbdf769e26c,Caf�� e26c,Caf��,34.70675,135.503059,Low,9,4,5,8,9
4dc0f799d4c07bbdf76a87cf,Historic Site 87cf,Historic Site,34.690577,135.523063,Medium,9,6,6,7,9
4dc1266645dd472e9b702b49,Italian Restaurant 2b49,Italian Restaurant,34.698899,135.504124,Low,4,5,5,5,9
4dc1451cd22da015334aed06,Hostel ed06,Hostel,34.69739,135.484855,Medium,6,4,5,9,8
4dc14f74d16455f832258444,Ramen /  Noodle House 8444,Ramen /  Noodle House,34.7032,135.496016,Medium,7,9,5,5,7
4dc156888877c00d6ad5d5c0,Winery d5c0,Winery,34.699624,135.501108,Medium,7,7,7,5,9
4dc1a28eb0fb1c18ee6825c5,Bar 25c5,Bar,34.707851,135.50916,Medium,6,4,5,9,8
4dc1c5b5ced785938e8575fc,Chinese Restaurant 75fc,Chinese Restaurant,34.70417,135.496423,Low,4,8,4,4,6
4dc20190ae60966750a1cbac,Restaurant cbac,Restaurant,34.701596,135.496578,Medium,7,6,4,9,7
4dc20727d22dd7df9aa0c6a5,Bagel Shop c6a5,Bagel Shop,34.703394,135.496595,High,9,9,9,7,9
4dc2131b45ddd5b5b6a58af5,Convenience Store 8af5,Convenience Store,34.702742,135.494728,Low,7,8,4,5,9
4dc25be7d22dd7df9aa6a36e,Sake Bar a36e,Sake Bar,34.702326,135.499535,Low,8,8,5,5,7
4dc25d431838ada6b2610ff6,Miscellaneous Shop 0ff6,Miscellaneous Shop,34.703059,135.49623,High,5,6,5,4,5
4dc26a8efa7608e86fd86db1,Nightlife Spot 6db1,Nightlife Spot,34.680456,135.487213,High,9,4,9,5,4
4dc275a7b0fb490416aee634,Jazz Club e634,Jazz Club,34.700716,135.500417,Low,4,5,8,7,7
4dc28b0efa7608e86fdb2467,Plaza 2467,Plaza,34.702759,135.494792,Low,7,4,7,4,8
4dc2a7c545ddd5b5b6b11502,Italian Restaurant 1502,Italian Restaurant,34.703364,135.499567,High,5,5,4,4,8
4dc2b816b3adad6de4b2962c,Japanese Restaurant 962c,Japanese Restaurant,34.69763,135.486813,Medium,7,8,5,5,9
4dc354b5ae608779d106cf46,School cf46,School,34.696933,135.492358,High,7,5,9,4,5
4dc35e7045dd2645523ce508,Ramen /  Noodle House e508,Ramen /  Noodle House,34.687851,135.50742,Medium,6,9,9,6,7
4dc35faae4cd169dc619743c,Ramen /  Noodle House 743c,Ramen /  Noodle House,34.707299,135.506567,High,6,10,4,6,5
4dc36780887717c87ff098fc,Coffee Shop 98fc,Coffee Shop,34.7026,135.494771,Low,5,5,4,4,10
4dc37e5652b1e8f9f7a3cbfe,Coworking Space cbfe,Coworking Space,34.719722,135.484525,High,5,5,4,7,5
4dc398effa76d685cdb1de23,Bank de23,Bank,34.683769,135.50123,Low,6,6,4,8,4
4dc3b14dae608779d10e809f,Salon / Barbershop 809f,Salon / Barbershop,34.684866,135.490584,Medium,6,7,6,9,8
4dc3e28a1f6ef43b89ed0c14,Parking 0c14,Parking,34.698113,135.504074,High,8,8,8,8,4
4dc3e365887717c87ffaa365,Asian Restaurant a365,Asian Restaurant,34.698094,135.473958,Medium,4,9,6,6,9
4dc433cd2271f270510d6156,Gay Bar 6156,Gay Bar,34.703413,135.503117,High,10,5,3,8,5
4dc4b69e2271f270511b5a2e,Chinese Restaurant 5a2e,Chinese Restaurant,34.699125,135.497689,High,7,4,9,6,4
4dc4c1f6d22dafda2f94494b,Indian Restaurant 494b,Indian Restaurant,34.690388,135.476824,Medium,9,4,4,4,7
4dc4d59ad4c0ad9c0f7961fa,Steakhouse 61fa,Steakhouse,34.703235,135.49488,High,6,4,9,7,5
4dc4dec645dd264552629c2a,Building 9c2a,Building,34.701754,135.496504,Low,4,7,8,5,6
4dc50ef0fa76d685cdd662f5,Convenience Store 62f5,Convenience Store,34.708682,135.521346,Medium,4,4,7,6,8
4dc511f552b1e8f9f7ca3cf7,Dessert Shop 3cf7,Dessert Shop,34.703165,135.495415,Medium,5,9,6,4,7
4dc51a5c887717c8801a07a4,Sake Bar 07a4,Sake Bar,34.706439,135.51107,Low,10,7,4,6,7
4dc53215d4c0ad9c0f80d5a9,Soup Place d5a9,Soup Place,34.703271,135.496488,Medium,9,9,7,4,7
4dc532f8b3ad20ab9e37c313,Convenience Store c313,Convenience Store,34.706407,135.486689,High,8,6,5,9,7
4dc540c4fa76d685cddad4ef,Bar d4ef,Bar,34.709246,135.51193,Low,10,9,8,5,9
4dc54595d164eb9c9fe9c075,Asian Restaurant c075,Asian Restaurant,34.698868,135.493928,High,8,9,9,7,7
4dc548c252b1e8f9f7cf356f,Japanese Restaurant 356f,Japanese Restaurant,34.698672,135.485966,High,6,4,8,4,4
4dc6111fb0fb5556cd021c4c,Caf�� 1c4c,Caf��,34.698953,135.493285,High,9,5,5,9,8
4dc62c6d52b1e8f9f7e7dcb5,Ice Cream Shop dcb5,Ice Cream Shop,34.707569,135.49969,High,4,6,4,5,4
4dc636f145dd264552856db8,Art Gallery 6db8,Art Gallery,34.688354,135.50859,High,7,7,6,8,4
4dc637efe4cd169dc6617381,Library 7381,Library,34.691751,135.472762,High,7,8,7,8,8
4dc654d5d22dafda2fbb90dd,Whisky Bar 90dd,Whisky Bar,34.711524,135.509191,Low,9,9,4,8,9
4dc677b2e4cd169dc6663716,Asian Restaurant 3716,Asian Restaurant,34.709933,135.504698,Low,4,9,7,9,5
4dc7383fd4c0ad9c0fb47e79,Coffee Shop 7e79,Coffee Shop,34.682518,135.497378,Medium,8,6,4,6,10
4dc73ceed22dafda2fd17621,Paper / Office Supplies Store 7621,Paper / Office Supplies Store,34.697723,135.513976,Low,8,9,8,6,6
4dc757e652b1e8f9f8032e2f,Hospital 2e2f,Hospital,34.696761,135.474805,Low,8,5,4,7,6
4dc75fc82271f270515cac9a,Indian Restaurant ac9a,Indian Restaurant,34.684101,135.514416,Low,4,7,9,7,6
4dc767b745dd264552a14e50,Italian Restaurant 4e50,Italian Restaurant,34.703116,135.495898,Low,5,5,4,9,4
4dc76c5318387d1bd5701248,Japanese Restaurant 1248,Japanese Restaurant,34.707327,135.499427,Low,8,5,4,8,9
4dc76e5252b1e8f9f804d1dd,Bank d1dd,Bank,34.692474,135.501643,Low,7,4,8,5,7
4dc76ea3d164eb9ca0200194,Post Office 0194,Post Office,34.69909,135.498075,Medium,4,5,7,6,5
4dc78b0018387d1bd5724bfd,Ramen /  Noodle House 4bfd,Ramen /  Noodle House,34.697184,135.518181,Low,6,10,4,7,4
4dc790f81f6ef43b8a48d8d9,Jazz Club d8d9,Jazz Club,34.697529,135.494229,High,5,6,6,7,4
4dc7b786e4cd169dc6826756,Sushi Restaurant 6756,Sushi Restaurant,34.702798,135.503369,Medium,4,5,6,5,5
4dc7d3fad22dafda2fdc9880,Caf�� 9880,Caf��,34.702397,135.496072,Low,9,6,5,6,5
4dc7d43fc65b89d3caa71d80,Bakery 1d80,Bakery,34.701083,135.498075,High,8,5,5,8,4
4dc802c7ae608779d177e5c6,Lounge e5c6,Lounge,34.697298,135.499182,Low,6,7,8,4,5
4dc8ab3052b1b9daeb4f9165,BBQ Joint 9165,BBQ Joint,34.710838,135.497196,High,9,4,8,9,5
4dc8b66152b1b9daeb506b3f,Diner 6b3f,Diner,34.70716,135.499386,Medium,4,7,6,6,8
4dc8f5572271353fc8e854e3,Food 54e3,Food,34.702605,135.496012,Medium,5,5,6,4,5
4dc9167d52b1b9daeb5730d8,Sake Bar 30d8,Sake Bar,34.706791,135.498548,High,9,7,4,5,6
4dc92aba814d935557098482,Bakery 8482,Bakery,34.703799,135.496804,Low,8,6,8,7,8
4dc9e5c5152052a40fa552ef,Bar 52ef,Bar,34.697043,135.50065,Low,8,5,7,6,7
4dca00ef45dd19439a013de4,Caf�� 3de4,Caf��,34.690584,135.486286,Medium,9,8,7,7,4
4dcb4488b0fbd92b29350208,University 0208,University,34.702309,135.500119,High,9,8,6,8,8
4dcb4d127d8b84bcd5525195,Japanese Restaurant 5195,Japanese Restaurant,34.688187,135.517682,Medium,9,7,7,7,7
4dcb538652b17cba4fa6ac4f,French Restaurant ac4f,French Restaurant,34.689713,135.508386,High,9,6,5,4,7
4dcb65f652b17cba4fa81b02,Post Office 1b02,Post Office,34.690207,135.518246,Medium,7,4,7,5,8
4dcb7a727d8b84bcd555d63e,Salon / Barbershop d63e,Salon / Barbershop,34.684764,135.494388,Medium,6,6,3,5,9
4dcb80631838cc2cc64e878f,Paper / Office Supplies Store 878f,Paper / Office Supplies Store,34.703235,135.496016,High,6,8,7,4,6
4dcb89e08877502200d7d5fe,Road d5fe,Road,34.690594,135.470325,Medium,4,8,4,6,5
4dcb9ca6d22d7ffe9d314af7,Japanese Restaurant 4af7,Japanese Restaurant,34.703036,135.494756,Low,9,6,4,8,7
4dcbc8321838cc2cc6539437,Dessert Shop 9437,Dessert Shop,34.692439,135.501187,High,7,8,4,9,8
4dcbcc197d8b84bcd55b7cfc,Steakhouse 7cfc,Steakhouse,34.697335,135.502165,High,4,6,9,5,4
4dcbd403c65bccd8674e4f24,Japanese Restaurant 4f24,Japanese Restaurant,34.702847,135.4949,High,7,7,9,5,4
4dcc70441f6ed1a183567fac,Building 7fac,Building,34.682512,135.497341,High,5,6,5,6,7
4dcc7bb4b0fbaf77b9a1ae9b,Bus Station ae9b,Bus Station,34.697731,135.492552,Medium,6,4,9,9,4
4dcca1ca1f6eb122704ee1f6,Japanese Restaurant e1f6,Japanese Restaurant,34.686494,135.505665,Low,4,4,8,6,4
4dccc8a67d8b975f18a65011,Drugstore / Pharmacy 5011,Drugstore / Pharmacy,34.709925,135.523614,Medium,9,5,5,8,6
4dccdfbd22718eed7a10c2e7,Cosmetics Shop c2e7,Cosmetics Shop,34.70193,135.497153,Low,6,6,9,9,8
4dcce58bfa7664b7c6813980,Boutique 3980,Boutique,34.703378,135.497329,Low,6,6,4,6,9
4dcce8a2d164679b8cd9492a,Caf�� 492a,Caf��,34.702636,135.494857,High,4,4,6,5,7
4dccf3b3e4cd130e16417d03,Karaoke Bar 7d03,Karaoke Bar,34.702698,135.503004,High,10,5,5,6,5
4dcd007cfa7664b7c68321e7,Japanese Restaurant 21e7,Japanese Restaurant,34.687688,135.493088,High,6,9,4,8,6
4dcd1045fa7664b7c68475ea,Ramen /  Noodle House 75ea,Ramen /  Noodle House,34.699568,135.48544,Low,6,7,4,4,9
4dcd15c522718eed7a14fa4a,Clothing Store fa4a,Clothing Store,34.70327,135.49564,Low,5,6,4,9,6
4dcd24a51f6eb12270593894,Beer Garden 3894,Beer Garden,34.701575,135.496514,High,9,6,6,6,8
4dcd2dac1f6eb122705a3e6f,Italian Restaurant 3e6f,Italian Restaurant,34.690288,135.506753,Low,7,4,8,7,9
4dcd39c3d164679b8ce0b39b,Bar b39b,Bar,34.688686,135.510034,Medium,9,7,7,4,5
4dcd3eee52b1f8915b7818c6,Sake Bar 18c6,Sake Bar,34.697332,135.485555,High,9,5,4,6,5
4dcdd1c68877851243e8e8d2,Office e8d2,Office,34.698711,135.491563,Medium,9,9,6,4,4
4dcde410ae603b786d22a9d1,Ramen /  Noodle House a9d1,Ramen /  Noodle House,34.703456,135.512478,Medium,9,8,4,6,4
4dce1aedfa7664b7c6a038b4,Restaurant 38b4,Restaurant,34.700078,135.497153,Medium,6,9,7,5,5
4dce279c45ddbe15f8824e9f,Cupcake Shop 4e9f,Cupcake Shop,34.688314,135.491604,Medium,5,9,6,5,4
4dce404152b1f8915b91c285,School c285,School,34.71043,135.498567,High,5,8,9,8,5
4dce51f1c65bdac7135dd57a,Bridal Shop d57a,Bridal Shop,34.688029,135.484789,Medium,5,8,9,9,5
4dce54dce4cd130e1663e4df,Japanese Restaurant e4df,Japanese Restaurant,34.697213,135.51653,High,9,7,9,8,6
4dce5cd5fa7664b7c6a55835,Korean Restaurant 5835,Korean Restaurant,34.682682,135.485533,High,8,4,7,6,5
4dce70a3d164679b8cfed773,Japanese Restaurant d773,Japanese Restaurant,34.702576,135.495108,Medium,4,4,7,6,4
4dce813045ddbe15f889d7c5,Italian Restaurant d7c5,Italian Restaurant,34.696091,135.486647,Low,6,6,9,4,6
4dcf4433d4c065592f952fdc,Furniture / Home Store 2fdc,Furniture / Home Store,34.703286,135.49523,Low,7,4,7,7,6
4dcf521cd164679b8d174934,Diner 4934,Diner,34.682661,135.501403,Medium,6,9,9,4,9
4dcf690c183899ddfaecc471,Sushi Restaurant c471,Sushi Restaurant,34.703222,135.495934,Medium,5,4,7,9,9
4dcf8f0045ddbe15f8a5a812,Gas Station / Garage a812,Gas Station / Garage,34.685937,135.493062,Low,9,6,7,9,8
4dcf99bf8877851244152cc0,Japanese Restaurant 2cc0,Japanese Restaurant,34.719855,135.483201,High,8,7,9,5,5
4dcfaf6be4cd130e16862247,Bowling Alley 2247,Bowling Alley,34.719181,135.480705,High,4,4,9,4,6
4dcfb255d164679b8d1ed6ad,Monument / Landmark d6ad,Monument / Landmark,34.702362,135.496224,High,5,7,9,9,8
4dcfb7e4183899ddfaf31e71,BBQ Joint 1e71,BBQ Joint,34.689257,135.476123,High,5,5,5,4,6
4dcfc60a887785124418968b,Music Venue 968b,Music Venue,34.701864,135.505752,Medium,7,4,6,5,6
4dd07509b0fb25f6e375f55e,Mall f55e,Mall,34.694626,135.511808,Low,4,5,4,7,5
4dd076e9183899ddfb064796,Neighborhood 4796,Neighborhood,34.709002,135.52626,Medium,6,4,8,6,6
4dd0a4b51f6eb12270b0a828,Caf� a828,Caf�,34.684381,135.501537,Medium,5,9,6,4,8
4dd0a4ded22deadedd882a54,Japanese Restaurant 2a54,Japanese Restaurant,34.698573,135.496717,High,7,8,4,5,4
4dd0c73bc65bdac7139a30d9,Outdoors & Recreation 30d9,Outdoors & Recreation,34.684487,135.482709,Low,9,9,9,6,5
4dd0ca0dd22deadedd8ae840,Dessert Shop e840,Dessert Shop,34.696232,135.496402,Low,9,7,7,4,9
4dd0ebc545ddbe15f8c3e1b7,Dessert Shop e1b7,Dessert Shop,34.702988,135.495372,High,6,7,8,5,8
4dd0fa4145ddbe15f8c4ec5a,Ramen /  Noodle House ec5a,Ramen /  Noodle House,34.697809,135.474851,Medium,7,9,4,3,9
4dd13dbb1f6eb12270bd4ba8,Bar 4ba8,Bar,34.682851,135.495265,Medium,7,9,3,6,5
4dd1e390e4cd7f7178bda413,Korean Restaurant a413,Korean Restaurant,34.700803,135.504974,Medium,6,9,4,5,9
4dd1e7bed22d67839c507b49,Japanese Restaurant 7b49,Japanese Restaurant,34.685943,135.50545,Low,7,9,8,7,6
4dd1ec81d4c0febf0fdaca4c,Post Office ca4c,Post Office,34.687146,135.484166,Medium,7,9,7,8,9
4dd1fe29d22d67839c52355f,Restaurant 355f,Restaurant,34.691437,135.49965,Medium,8,7,8,7,5
4dd205621f6ef5f6cccbc65d,Playground c65d,Playground,34.713741,135.50033,Medium,7,4,8,8,6
4dd21f201f6ef5f6cccdc6b1,Government Building c6b1,Government Building,34.692527,135.517237,Medium,6,4,8,8,6
4dd242abfa767fb7078dfda0,Mobile Phone Shop fda0,Mobile Phone Shop,34.688328,135.517586,Medium,6,7,9,8,8
4dd2458d7d8b4c6585e7638d,Indian Restaurant 638d,Indian Restaurant,34.680123,135.504352,High,7,8,4,6,6
4dd24dfd8877261f70f7e39d,Italian Restaurant e39d,Italian Restaurant,34.703871,135.500221,High,9,6,5,4,4
4dd253bd52b15d0acc7ac99b,Italian Restaurant c99b,Italian Restaurant,34.703698,135.496933,Low,7,5,8,9,4
4dd256cf52b15d0acc7b118d,Japanese Restaurant 118d,Japanese Restaurant,34.703059,135.496058,Low,5,5,4,7,5
4dd258d38877261f70f8daf5,Bar daf5,Bar,34.708119,135.511889,Low,8,5,7,4,8
4dd31dfae4cd1b1913122874,Building 2874,Building,34.700879,135.494935,Medium,7,9,6,4,5
4dd324437d8ba0f1bdf4e1ca,Office e1ca,Office,34.6956,135.491498,High,6,5,7,9,4
4dd330f28877fd87e04a59c7,Sushi Restaurant 59c7,Sushi Restaurant,34.694236,135.472979,Medium,7,7,9,7,7
4dd3352dd4c01eb457e4f22a,German Restaurant f22a,German Restaurant,34.69003,135.518717,Medium,5,8,5,9,6
4dd33b8e18381e5587c73f62,Deli / Bodega 3f62,Deli / Bodega,34.694706,135.484733,Medium,9,9,9,9,7
4dd36c538877a55425bbfb36,Convenience Store fb36,Convenience Store,34.697477,135.507926,High,9,6,9,5,7
4dd37100fa76c0bf02461464,Japanese Restaurant 1464,Japanese Restaurant,34.687513,135.499996,Medium,5,7,5,4,8
4dd38197d1643acaa1e2ad74,Conference Room ad74,Conference Room,34.699725,135.499299,High,8,7,4,6,4
4dd40543d4c05dc63ad060ca,Garden 60ca,Garden,34.685128,135.494111,High,7,4,6,7,8
4dd4699545ddd7035516d3ad,Doctor's Office d3ad,Doctor's Office,34.712969,135.527909,Low,9,4,8,8,5
4dd473a37d8b194450c3c5a4,Hospital c5a4,Hospital,34.712624,135.496505,Low,6,9,4,8,8
4dd4ccad8877e2b7c5e1c759,Gift Shop c759,Gift Shop,34.702736,135.496268,Medium,6,9,9,8,8
4dd4d17052b18e28aa1d9d60,Convenience Store 9d60,Convenience Store,34.701864,135.484911,Low,8,8,5,5,9
4dd4dc107d8b194450cbcad5,Boutique cad5,Boutique,34.703341,135.496852,Medium,7,4,6,7,5
4dd4fad122716ea3ce693d1a,Sushi Restaurant 3d1a,Sushi Restaurant,34.696611,135.501788,High,5,5,7,5,7
4dd4fdf8c65be32e5f90cf1c,Sake Bar cf1c,Sake Bar,34.698755,135.497818,Medium,7,8,7,4,5
4dd5040622716ea3ce6a1be7,Deli / Bodega 1be7,Deli / Bodega,34.708508,135.511101,High,4,7,4,5,7
4dd51394b0fb7a332e775b20,Gay Bar 5b20,Gay Bar,34.702252,135.500825,Medium,9,8,6,7,4
4dd5e422d4c05d5096c4a67b,Restaurant a67b,Restaurant,34.697911,135.495796,Low,9,7,6,9,8
4dd6144f52b1a5c6442b3e8a,Convenience Store 3e8a,Convenience Store,34.692403,135.517859,High,8,7,4,9,8
4dd62153ae60680f14e63510,Caf� 3510,Caf�,34.704741,135.497674,Low,8,6,7,9,8
4dd6388e1838b8561cc7219c,Building 219c,Building,34.697932,135.494506,Low,8,8,8,4,5
4dd63b211f6ee1468303b1c1,Bar b1c1,Bar,34.684592,135.49597,Medium,8,4,5,8,6
4dd63c5b52b1a5c6442dfd0b,Korean Restaurant fd0b,Korean Restaurant,34.70317,135.504887,High,7,7,5,5,6
4dd648d7e4cd37c8938df5ae,General Travel f5ae,General Travel,34.702612,135.496022,High,4,4,8,4,5
4dd64c8745ddced820696dfc,BBQ Joint 6dfc,BBQ Joint,34.700519,135.501637,Medium,4,8,7,4,4
4dd654a0b0fb8af3806975ef,Sake Bar 75ef,Sake Bar,34.698141,135.497402,Low,7,6,6,6,8
4dd65fdee4cd37c893904032,Restaurant 4032,Restaurant,34.700389,135.494747,High,8,6,5,9,5
4dd6707a8877f1150fd00d98,Bar 0d98,Bar,34.697623,135.498898,High,10,9,4,9,9
4dd67b87ae60680f14ee505d,Japanese Restaurant 505d,Japanese Restaurant,34.691689,135.501428,Low,9,7,8,9,8
4dd6970dfa76ad96d10f57df,Restaurant 57df,Restaurant,34.697948,135.496431,Low,8,7,8,6,4
4dd6e40052b1a5c6443f30aa,Residential Building (Apartment / Condo) 30aa,Residential Building (Apartment / Condo),34.698516,135.486555,Low,7,4,6,5,5
4dd739c0b0fb8af38081e6cb,Japanese Restaurant e6cb,Japanese Restaurant,34.694212,135.489059,Low,9,5,7,5,7
4dd73f3bb0fb8af380826a03,Caf� 6a03,Caf�,34.698799,135.499395,Low,7,4,5,8,5
4dd758f52271c5d36d39bcab,Salon / Barbershop bcab,Salon / Barbershop,34.707769,135.498247,Low,7,5,8,8,8
4dd779fbe4cd37c893ac9b8c,Korean Restaurant 9b8c,Korean Restaurant,34.695185,135.485764,Low,7,8,7,4,7
4dd77a0445ddced82087c6d8,Thai Restaurant c6d8,Thai Restaurant,34.703147,135.496573,Medium,5,6,6,9,5
4dd784d145ddced820889639,Art Gallery 9639,Art Gallery,34.680339,135.502252,Low,7,5,9,8,7
4dd785aab0fb8af38088058c,Wine Bar 058c,Wine Bar,34.708203,135.510381,Medium,7,8,8,8,7
4dd7897cc65bee535ab45661,Japanese Restaurant 5661,Japanese Restaurant,34.702426,135.502047,High,9,9,9,4,9
4dd78cb9e4cd37c893ae06b6,Monument / Landmark 06b6,Monument / Landmark,34.702556,135.495871,Low,4,8,4,8,4
4dd78d58d22d38ef42eabef7,Caf�� bef7,Caf��,34.707402,135.497089,Medium,8,8,9,9,8
4dd790382271c5d36d3de6e3,Ramen /  Noodle House e6e3,Ramen /  Noodle House,34.719848,135.482253,Medium,9,10,9,5,4
4dd7919d45ddced8208993a8,Art Gallery 93a8,Art Gallery,34.703453,135.49465,Medium,8,5,9,9,7
4dd7a7d3fa76ad96d12955f9,Ramen /  Noodle House 55f9,Ramen /  Noodle House,34.690465,135.476816,High,5,7,6,3,6
4dd87c6ad1647fcf3e65f82d,Salon / Barbershop f82d,Salon / Barbershop,34.706798,135.497674,Medium,6,8,5,7,4
4dd8878752b1a5c644693135,Italian Restaurant 3135,Italian Restaurant,34.701718,135.49623,High,6,7,5,9,8
4dd8b9a1d22d38ef43090f68,Ramen /  Noodle House 0f68,Ramen /  Noodle House,34.702792,135.501416,Low,8,7,6,8,5
4dd8d07452b1a5c6446f0605,Hotel 0605,Hotel,34.687298,135.483758,High,7,9,2,8,9
4dd8d7c4e4cd37c893ce99bd,Furniture / Home Store 99bd,Furniture / Home Store,34.70056,135.49859,Low,4,5,8,9,9
4dd8d831b0fb8af380a94ea6,Convenience Store 4ea6,Convenience Store,34.69214,135.484282,Low,4,4,8,4,4
4dd8f3b9ae60680f152bea8f,Sushi Restaurant ea8f,Sushi Restaurant,34.702289,135.498309,Medium,9,8,8,9,5
4dd9036245ddced820ad1f00,Italian Restaurant 1f00,Italian Restaurant,34.702389,135.496488,Medium,5,9,4,6,5
4dd98b7e3151cc0a7d3ff705,Medical Center f705,Medical Center,34.687364,135.511663,High,5,9,9,6,6
4dd9a6f6d22d38ef431ed7d3,Office d7d3,Office,34.707425,135.49512,Medium,8,9,5,7,7
4dd9bb9a2271c5d36d73cc8f,Doctor's Office cc8f,Doctor's Office,34.711472,135.51367,Low,4,5,7,5,9
4dd9dd511838b8561d23c888,Japanese Restaurant c888,Japanese Restaurant,34.700854,135.498912,Medium,5,7,5,6,4
4dd9e5ad1838b8561d246a33,Japanese Restaurant 6a33,Japanese Restaurant,34.682205,135.501294,High,8,7,9,8,4
4dda136a8877f115102898dd,Japanese Restaurant 98dd,Japanese Restaurant,34.70313,135.496445,High,6,6,6,6,7
4dda23eb7d8b3226642f765d,School 765d,School,34.716941,135.524549,Medium,7,5,9,5,9
4dda2ef37d8b322664303191,Sake Bar 3191,Sake Bar,34.691824,135.503565,Medium,6,5,3,4,4
4dda3d11ae60680f1548d4a7,Art Gallery d4a7,Art Gallery,34.702495,135.494857,Low,6,8,8,7,4
4dda40d8fa76ad96d166eb96,Asian Restaurant eb96,Asian Restaurant,34.690569,135.492998,Medium,6,5,5,7,7
4dda553652b1a5c64490a044,Sake Bar a044,Sake Bar,34.705776,135.499127,High,6,4,4,5,5
4dda5df61520f8ce73d20a86,Medical Center 0a86,Medical Center,34.687653,135.519817,High,5,8,4,4,5
4dda80758877f1151031d2b9,Bar d2b9,Bar,34.697615,135.499478,Low,8,5,8,7,9
4ddaeffc2271ac904768c99a,Medical Center c99a,Medical Center,34.698402,135.509019,Medium,6,7,6,7,5
4ddb1df4d22d4dbc8c146030,Building 6030,Building,34.691928,135.488184,Low,5,6,7,8,6
4ddb2bb8d22d4dbc8c156d26,Italian Restaurant 6d26,Italian Restaurant,34.686079,135.497867,Medium,6,9,4,6,8
